imageFileName,start_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five,Class
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_114.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_115.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_116.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_117.jpg',[],[],[],[],[],[],[],[],"[234,252,84,90]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_118.jpg',[],[],[],[],[],[],[],[],"[352,293,81,97]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_119.jpg',[],[],[],[],[],[],[],[],"[247,282,62,101]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_12.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_120.jpg',[],[],[],[],[],[],[],[],"[352,281,76,102]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_121.jpg',[],[],[],[],[],[],[],[],"[234,280,65,98]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_122.jpg',[],[],[],[],[],[],[],[],"[340,272,76,98]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_123.jpg',[],[],[],[],[],[],[],[],"[223,263,72,110]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_124.jpg',[],[],[],[],[],[],[],[],"[338,268,68,103]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_125.jpg',[],[],[],[],[],[],[],[],"[227,261,68,107]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_126.jpg',[],[],[],[],[],[],[],[],"[347,262,75,94]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_127.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_128.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_129.jpg',[],[],[],[],[],[],[],[],[],[],"[264,153,84,90]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_13.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_130.jpg',[],"[377,140,75,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_131.jpg',[],"[273,133,72,93]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_132.jpg',[],"[372,125,78,101]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_133.jpg',[],"[270,130,74,103]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_134.jpg',[],"[378,154,76,105]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_135.jpg',[],"[273,164,59,102]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_136.jpg',[],"[377,170,75,112]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_137.jpg',[],"[270,164,60,102]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_138.jpg',[],"[380,170,64,106]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_139.jpg',[],"[271,176,62,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_14.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_140.jpg',[],"[378,170,74,114]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_141.jpg',[],"[252,170,75,104]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_142.jpg',[],[],[],[],[],[],[],[],[],[],"[371,176,76,105]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_143.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_144.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_145.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_146.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_147.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_148.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_149.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_15.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_150.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_151.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_152.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_153.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_154.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_155.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_156.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_157.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_158.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_159.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_16.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_160.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_161.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_162.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_163.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_164.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_165.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_166.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_167.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_168.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_169.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_17.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_170.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_171.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_172.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_173.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_174.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_175.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_176.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_177.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_178.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_179.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_18.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_180.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_181.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_182.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_183.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_184.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_185.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_186.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_187.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_188.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_189.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_19.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_190.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_191.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_192.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_193.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_194.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_195.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_196.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_197.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_198.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_199.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_2.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_20.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_200.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_201.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_202.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_203.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_204.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_205.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_206.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_207.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_208.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_209.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_21.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_210.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_211.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_212.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_213.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_214.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_215.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_216.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_217.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_218.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_219.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_22.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_220.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_221.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_222.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_223.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_224.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_225.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_226.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_227.jpg',"[248,101,61,87]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_228.jpg',"[327,79,59,86]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_229.jpg',"[238,75,71,83]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_23.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_230.jpg',"[347,61,61,87]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_231.jpg',"[250,65,66,85]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_232.jpg',"[345,71,52,82]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_233.jpg',"[251,69,62,83]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_234.jpg',"[343,70,66,88]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_235.jpg',"[242,75,64,84]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_236.jpg',"[339,75,53,85]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_237.jpg',"[250,70,62,93]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_238.jpg',"[343,71,57,90]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_239.jpg',"[249,72,53,89]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_24.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_240.jpg',"[334,65,66,92]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_241.jpg',"[243,71,59,79]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_242.jpg',"[335,74,59,85]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_243.jpg',"[249,79,49,78]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_244.jpg',"[334,80,72,85]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_245.jpg',"[247,77,66,90]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_246.jpg',"[343,74,64,96]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_247.jpg',"[243,80,63,81]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_248.jpg',"[339,87,65,95]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_249.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_25.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_250.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_251.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_252.jpg',[],[],[],[],[],[],[],"[358,231,101,63]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_253.jpg',[],[],[],[],[],[],[],"[280,247,104,67]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_254.jpg',[],[],[],[],[],[],[],"[359,245,106,80]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_255.jpg',[],[],[],[],[],[],[],"[269,261,95,83]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_256.jpg',[],[],[],[],[],[],[],"[357,252,107,88]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_257.jpg',[],[],[],[],[],[],[],"[270,256,108,79]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_258.jpg',[],[],[],[],[],[],[],"[360,258,95,84]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_259.jpg',[],[],[],[],[],[],[],"[266,252,112,83]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_may_1/mix/biograd1_26.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
