imageFileName,start_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five,Class
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1021.jpg',[],[],[],[],[],[],[],"[131,297,183,105]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1024.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1025.jpg',[],[],[],[],[],[],[],"[138,292,176,112]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1028.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1029.jpg',[],[],[],[],[],[],[],"[148,315,156,104]",[],[],[],[],[],[],[],[],boat
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1032.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1033.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1036.jpg',"[314,116,102,155]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1037.jpg',"[164,124,95,127]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_104.jpg',[],[],[],[],[],[],[],[],[],"[359,114,88,119;216,118,88,122]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1040.jpg',"[315,128,91,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1041.jpg',"[167,127,96,131]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1044.jpg',"[326,130,100,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1045.jpg',"[158,133,112,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1048.jpg',"[312,129,105,143]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1049.jpg',"[156,127,108,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_105.jpg',[],[],[],[],[],[],[],[],[],"[234,119,90,128;82,117,85,130]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1052.jpg',"[316,128,101,148]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1053.jpg',"[157,129,98,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1056.jpg',"[303,131,109,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1057.jpg',"[156,125,104,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1060.jpg',"[310,128,111,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1061.jpg',"[152,129,109,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1064.jpg',"[306,129,103,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1065.jpg',"[148,127,111,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1068.jpg',"[309,124,98,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1069.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1072.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1073.jpg',[],[],[],[],[],[],"[151,235,150,144]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1076.jpg',[],[],[],[],[],[],"[323,238,140,134]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1077.jpg',[],[],[],[],[],[],"[156,225,176,152]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_108.jpg',[],[],[],[],[],[],[],[],[],"[364,121,92,124;214,117,83,123]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1080.jpg',[],[],[],[],[],[],"[326,223,141,146]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1081.jpg',[],[],[],[],[],[],"[149,228,167,134]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1084.jpg',[],[],[],[],[],[],"[314,227,172,147]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1085.jpg',[],[],[],[],[],[],"[147,233,173,139]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1088.jpg',[],[],[],[],[],[],"[320,234,160,147]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1089.jpg',[],[],[],[],[],[],"[146,230,183,151]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_109.jpg',[],[],[],[],[],[],[],[],[],"[230,121,103,126;77,117,90,137]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1092.jpg',[],[],[],[],[],[],"[322,219,148,142]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1093.jpg',[],[],[],[],[],[],"[158,225,170,137]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1096.jpg',[],[],[],[],[],[],"[320,228,156,143]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1097.jpg',[],[],[],[],[],[],"[164,222,157,140]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1100.jpg',[],[],[],[],[],[],"[323,220,157,140]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1101.jpg',[],[],[],[],[],[],"[160,223,158,136]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1104.jpg',[],[],[],[],[],[],"[314,207,158,155]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1105.jpg',[],[],[],[],[],[],"[166,215,154,137]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1108.jpg',[],[],[],[],[],[],"[326,217,151,142]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1109.jpg',[],[],[],[],[],[],"[162,223,163,141]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1112.jpg',[],[],[],[],[],[],"[321,220,156,149]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1113.jpg',[],[],[],[],[],[],"[164,225,155,136]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1116.jpg',[],[],[],[],[],[],"[316,230,156,143]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1117.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_112.jpg',[],[],[],[],[],[],[],[],[],"[361,130,101,122;212,120,94,137]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1120.jpg',"[309,114,98,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1121.jpg',"[148,114,101,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1124.jpg',"[315,115,102,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1125.jpg',"[150,113,107,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1128.jpg',"[287,113,119,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1129.jpg',"[131,110,119,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_113.jpg',[],[],[],[],[],[],[],[],[],"[226,135,103,118;77,124,94,123]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1132.jpg',"[302,109,106,131]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1133.jpg',"[133,115,108,132]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1136.jpg',"[316,126,88,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1137.jpg',"[148,124,103,144]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1140.jpg',"[312,122,97,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1141.jpg',"[156,116,100,138]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1144.jpg',"[310,116,106,156]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1145.jpg',"[155,125,108,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1148.jpg',"[311,116,105,146]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1149.jpg',"[150,117,114,136]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1152.jpg',"[321,120,103,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1153.jpg',"[145,116,117,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1156.jpg',"[316,115,106,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1157.jpg',"[156,116,110,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_116.jpg',[],[],[],[],[],[],[],[],[],"[367,128,91,122;221,126,86,119]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1160.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1161.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1164.jpg',[],[],[],[],[],[],[],[],"[320,226,118,141]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1165.jpg',[],[],[],[],[],[],[],[],"[128,220,139,137]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1168.jpg',[],[],[],[],[],[],[],[],"[316,219,133,137]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1169.jpg',[],[],[],[],[],[],[],[],"[133,226,129,129]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_117.jpg',[],[],[],[],[],[],[],[],[],"[233,129,107,119;89,125,84,118]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1172.jpg',[],[],[],[],[],[],[],[],"[303,208,135,134]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1173.jpg',[],[],[],[],[],[],[],[],"[126,200,141,162]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1176.jpg',[],[],[],[],[],[],[],[],"[282,201,158,143]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1177.jpg',[],[],[],[],[],[],[],[],"[124,206,137,131]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1180.jpg',[],[],[],[],[],[],[],[],"[299,192,130,141]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1181.jpg',[],[],[],[],[],[],[],[],"[133,206,126,135]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1184.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1185.jpg',[],[],[],[],[],[],[],[],"[118,198,138,139]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1188.jpg',[],[],[],[],[],[],[],[],"[313,205,120,142]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1189.jpg',[],[],[],[],[],[],[],[],"[131,210,130,140]",[],[],[],[],[],[],[],here
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1192.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1193.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1196.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1197.jpg',[],"[184,125,83,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_12.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_120.jpg',[],[],[],[],[],[],[],[],[],"[364,130,90,123;228,125,92,134]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1200.jpg',[],"[318,128,101,136]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1201.jpg',[],"[166,116,80,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1204.jpg',[],"[320,127,90,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1205.jpg',[],"[145,120,108,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1208.jpg',[],"[311,118,107,151]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1209.jpg',[],"[155,128,104,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_121.jpg',[],[],[],[],[],[],[],[],[],"[227,141,91,111;96,128,85,117]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1212.jpg',[],"[335,128,90,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1213.jpg',[],"[163,127,97,127]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1216.jpg',[],"[326,120,100,144]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1217.jpg',[],"[165,124,100,134]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1220.jpg',[],"[325,119,103,148]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1221.jpg',[],"[165,123,100,138]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1224.jpg',[],"[333,124,105,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1225.jpg',[],"[174,123,95,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1228.jpg',[],"[333,130,98,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1229.jpg',[],"[169,120,96,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1232.jpg',[],"[341,132,86,132]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1233.jpg',[],"[166,127,105,143]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1236.jpg',[],"[319,137,111,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1237.jpg',[],"[160,134,105,122]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_124.jpg',[],[],[],[],[],[],[],[],[],"[361,139,87,124;227,131,97,136]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1240.jpg',[],"[321,123,119,151]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1241.jpg',[],"[164,121,114,152]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1244.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1245.jpg',[],"[163,132,94,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1248.jpg',[],"[304,133,122,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1249.jpg',[],"[141,135,131,118]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_125.jpg',[],[],[],[],[],[],[],[],[],"[222,146,97,120;95,133,89,130]",[],[],[],[],[],[],mosaic
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1252.jpg',[],"[335,134,87,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1253.jpg',[],"[167,139,105,133]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1256.jpg',[],"[320,137,107,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1257.jpg',[],"[158,132,108,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1260.jpg',[],"[316,135,104,134]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1261.jpg',[],"[152,140,101,117]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1264.jpg',[],"[322,136,98,138]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1265.jpg',[],"[155,140,115,136]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/brodanski_aug_1/mix_filtered/brodanski_a_1268.jpg',[],"[317,132,104,151]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
