imageFilename,start_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic ,num_delimiter,one,two,three,four,five,Class
'/home/arturokkboss33/gestures/genova/mix/biograd1_41.jpg',[],[],[],[],"[256,127,272,301]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_44.jpg',[],[],[],[],"[22,60,304,340]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_45.jpg',[],[],[],[],"[371,38,270,333]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_48.jpg',[],[],[],[],"[33,68,317,338]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_49.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_52.jpg',[],[],[],[],"[56,149,257,269]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_53.jpg',[],[],[],[],"[385,135,233,260]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_56.jpg',[],[],[],[],"[44,132,279,281]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_57.jpg',[],[],[],[],"[336,130,288,291]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_60.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_61.jpg',[],[],[],[],"[305,85,286,309]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_64.jpg',[],[],[],[],"[1,98,239,264]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_65.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_68.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_69.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_72.jpg',[],[],[],[],"[33,173,266,263]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_73.jpg',[],[],[],[],"[341,116,255,251]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_76.jpg',[],[],[],[],"[56,115,263,263]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_77.jpg',[],[],[],[],"[310,133,254,251]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_80.jpg',[],[],[],[],"[52,155,246,245]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_81.jpg',[],[],[],[],"[360,150,228,251]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_84.jpg',[],[],[],[],"[50,138,235,234]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_85.jpg',[],[],[],[],"[300,140,208,231]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_88.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_89.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_92.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_93.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_96.jpg',[],[],"[161,137,188,251]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_97.jpg',[],[],"[399,145,205,222]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_100.jpg',[],[],"[165,175,194,228]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_101.jpg',[],[],"[407,168,226,263]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_104.jpg',[],[],"[110,193,217,254]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_105.jpg',[],[],"[368,200,206,255]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_108.jpg',[],[],"[119,77,257,298]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_109.jpg',[],[],"[366,82,228,263]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_112.jpg',[],[],"[120,111,238,285]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_113.jpg',[],[],"[448,133,193,265]",[],[],[],[],[],[],[],[],[],[],[],[],[],up
'/home/arturokkboss33/gestures/genova/mix/biograd1_116.jpg',[],[],[],"[163,189,207,243]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_117.jpg',[],[],[],"[438,204,203,249]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_120.jpg',[],[],[],"[152,218,195,245]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_121.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_124.jpg',[],[],[],"[133,236,195,206]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_125.jpg',[],[],[],"[375,201,205,208]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_128.jpg',[],[],[],"[127,235,193,207]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_129.jpg',[],[],[],"[390,258,178,205]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_132.jpg',[],[],[],"[126,228,167,198]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_133.jpg',[],[],[],"[367,287,150,181]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_136.jpg',[],[],[],"[148,259,160,185]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_137.jpg',[],[],[],"[383,247,148,192]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_140.jpg',[],[],[],"[143,150,174,189]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_141.jpg',[],[],[],"[372,138,174,184]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_144.jpg',[],[],[],"[145,129,162,180]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_145.jpg',[],[],[],"[374,143,178,194]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_148.jpg',[],[],[],"[122,235,167,182]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_149.jpg',[],[],[],"[333,215,180,182]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_152.jpg',[],[],[],"[97,230,158,174]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_153.jpg',[],[],[],"[320,234,164,175]",[],[],[],[],[],[],[],[],[],[],[],[],down
'/home/arturokkboss33/gestures/genova/mix/biograd1_156.jpg',[],[],[],[],[],"[43,187,166,176]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_157.jpg',[],[],[],[],[],"[304,202,189,177]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_160.jpg',[],[],[],[],[],"[70,222,177,167]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_161.jpg',[],[],[],[],[],"[337,233,183,171]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_164.jpg',[],[],[],[],[],"[33,236,176,190]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_165.jpg',[],[],[],[],[],"[316,258,208,184]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_168.jpg',[],[],[],[],[],"[49,174,166,170]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_169.jpg',[],[],[],[],[],"[248,153,216,173]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_172.jpg',[],[],[],[],[],"[70,184,189,171]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_173.jpg',[],[],[],[],[],"[334,179,218,170]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_176.jpg',[],[],[],[],[],"[33,261,184,174]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_177.jpg',[],[],[],[],[],"[304,261,223,188]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/genova/mix/biograd1_180.jpg',[],[],[],[],[],[],"[91,180,198,285]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_181.jpg',[],[],[],[],[],[],"[303,149,215,301]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_184.jpg',[],[],[],[],[],[],"[57,152,168,286]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_185.jpg',[],[],[],[],[],[],"[314,139,177,283]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_188.jpg',[],[],[],[],[],[],"[69,174,183,302]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_189.jpg',[],[],[],[],[],[],"[310,164,182,282]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_192.jpg',[],[],[],[],[],[],"[146,174,193,268]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_193.jpg',[],[],[],[],[],[],"[399,159,189,293]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_196.jpg',[],[],[],[],[],[],"[135,213,173,268]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_197.jpg',[],[],[],[],[],[],"[369,198,194,274]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_200.jpg',[],[],[],[],[],[],"[156,180,192,278]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_201.jpg',[],[],[],[],[],[],"[395,182,185,270]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_204.jpg',[],[],[],[],[],[],"[196,91,195,280]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_205.jpg',[],[],[],[],[],[],"[417,53,192,270]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_208.jpg',[],[],[],[],[],[],"[170,49,192,241]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_209.jpg',[],[],[],[],[],[],"[402,65,163,236]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_212.jpg',[],[],[],[],[],[],"[171,145,168,250]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_213.jpg',[],[],[],[],[],[],"[387,188,175,245]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_216.jpg',[],[],[],[],[],[],"[172,207,152,232]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_217.jpg',[],[],[],[],[],[],"[373,223,159,223]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_220.jpg',[],[],[],[],[],[],"[179,195,156,236]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_221.jpg',[],[],[],[],[],[],"[413,210,181,243]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_224.jpg',[],[],[],[],[],[],"[152,231,155,235]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_225.jpg',[],[],[],[],[],[],"[390,218,167,228]",[],[],[],[],[],[],[],[],[],carry
'/home/arturokkboss33/gestures/genova/mix/biograd1_228.jpg',[],[],[],[],"[97,70,221,224]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_229.jpg',[],[],[],[],"[343,61,216,228]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_232.jpg',[],[],[],[],"[24,13,300,303]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_233.jpg',[],[],[],[],"[376,52,265,272]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_236.jpg',[],[],[],[],"[86,144,281,287]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_237.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_240.jpg',[],[],[],[],"[134,138,274,282]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_241.jpg',[],[],[],[],"[431,177,210,242]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_244.jpg',[],[],[],[],"[1,148,246,285]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_245.jpg',[],[],[],[],"[280,90,274,292]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_248.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_249.jpg',[],[],[],[],"[307,64,334,366]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_252.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_253.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_256.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_257.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_260.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_261.jpg',[],[],[],[],"[156,9,376,348]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_264.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_265.jpg',[],[],[],[],"[258,1,363,333]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_268.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_269.jpg',[],[],[],[],"[307,78,334,330]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_272.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_273.jpg',[],[],[],[],"[281,22,327,333]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_276.jpg',[],[],[],[],"[98,87,256,243]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_277.jpg',[],[],[],[],"[367,98,237,231]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_280.jpg',[],[],[],[],"[67,98,226,231]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_281.jpg',[],[],[],[],"[336,120,231,228]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_284.jpg',[],[],[],[],"[70,196,214,218]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_285.jpg',[],[],[],[],"[497,185,3,0;341,184,217,223]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_288.jpg',[],[],[],[],"[71,79,227,235]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_289.jpg',[],[],[],[],"[344,52,214,235]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_292.jpg',[],[],[],[],"[154,47,199,230]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_293.jpg',[],[],[],[],"[417,40,206,228]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_296.jpg',[],[],[],[],"[161,67,205,229]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_297.jpg',[],[],[],[],"[406,95,184,212]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_300.jpg',[],[],[],[],"[158,93,208,223]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_301.jpg',[],[],[],[],"[406,107,201,232]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_304.jpg',[],[],[],[],"[108,69,228,238]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_305.jpg',[],[],[],[],"[390,102,209,224]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_308.jpg',[],[],[],[],"[75,48,264,266]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_309.jpg',[],[],[],[],"[365,34,237,271]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_312.jpg',[],[],[],[],"[51,22,243,256]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_313.jpg',[],[],[],[],"[345,28,231,261]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_316.jpg',[],[],[],[],"[36,113,259,280]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_317.jpg',[],[],[],[],"[337,138,259,290]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_320.jpg',[],[],[],[],"[6,140,279,304]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_321.jpg',[],[],[],[],"[324,147,261,300]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_324.jpg',[],[],[],[],"[26,157,255,286]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_325.jpg',[],[],[],[],"[310,120,258,265]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_328.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_329.jpg',[],[],[],[],"[321,140,248,259]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_332.jpg',[],[],[],[],"[50,161,230,242]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_333.jpg',[],[],[],[],"[314,178,225,238]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_336.jpg',[],[],[],[],"[23,165,251,248]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_337.jpg',[],[],[],[],"[278,187,267,253]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_340.jpg',[],[],[],[],"[11,192,259,267]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_341.jpg',[],[],[],[],"[297,185,239,257]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_344.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/genova/mix/biograd1_345.jpg',[],[],[],[],"[290,188,246,239]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_348.jpg',[],[],[],[],"[28,139,238,236]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_349.jpg',[],[],[],[],"[303,149,231,228]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_352.jpg',[],[],[],[],"[42,139,246,255]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_353.jpg',[],[],[],[],"[303,147,251,254]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_356.jpg',[],[],[],[],"[31,148,282,301]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_357.jpg',[],[],[],[],"[404,161,237,265]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_360.jpg',[],[],[],[],"[30,211,293,270]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_361.jpg',[],[],[],[],"[388,218,253,263]",[],[],[],[],[],[],[],[],[],[],[],photo
'/home/arturokkboss33/gestures/genova/mix/biograd1_364.jpg',[],[],[],[],"[40,156,288,298]",[],[],[],[],[],[],[],[],[],[],[],photo
